No,Atom,n,n+1,n-1,fk+,fk-,fk0
1,N,-0.473191,-0.238182,-0.546871,0.23500899999999997,0.07368000000000002,0.1543445
2,C,0.165676,0.207736,-0.041429,0.042060000000000014,0.20710499999999998,0.1245825
3,S,0.024072,0.671203,-0.475821,0.647131,0.499893,0.573512
4,H,0.283442,0.359243,0.064121,0.07580099999999995,0.21932100000000004,0.147561
